"site_code","year","SWE.0","SWE.1","SWE.2","SWE.3","SWE.4","SWE.5","PPT.0","PPT.1","PPT.2","PPT.3","PPT.4","PPT.5"
"FBPJG",2023,299.737701416016,51.3278694152832,64.5737686157227,65.2131118774414,383.344268798828,29.2459011077881,28.5330004394054,91.5189999938011,117.834999620914,45.2010017633438,59.3320027589798,41.5890011489391
"FDHW",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"FGWLJ",2023,244.065567016602,60.7213096618652,37.6393432617188,76.0327835083008,565.672119140625,48.2950820922852,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
"FJCT",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.9030006229877,82.0199987590313,112.80700057745,43.4940019845963,59.9530024826527,45.5430024564266
"FJPN",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,24.7380002737045,83.5119994282722,120.347998410463,48.474002212286,58.3410030007362,36.5730013251305
"FLOA",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"FLVQR",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"FOASS01",2023,223.967208862305,55.9180335998535,24.6885242462158,25.6393451690674,200.131149291992,14.8360662460327,24.2880001664162,86.8309999108315,120.364000290632,53.2710023522377,58.6790029406548,35.4850015342236
"FOIQ",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"FOOOT01",2023,210.196716308594,55.0983619689941,26.1475410461426,11.4918031692505,168.918029785156,13.6885251998901,26.5580005049706,94.0169989466667,117.009999990463,52.0340024530888,57.1250025033951,32.2580008804798
"FOWCL",2023,138.688522338867,33.1311492919922,5.39344263076782,33.163932800293,325.229522705078,4.36065578460693,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"FOZN",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"FPLA",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.9030006229877,82.0199987590313,112.80700057745,43.4940019845963,59.9530024826527,45.5430024564266
"FQPU",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"FSCP",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,27.7460001707077,81.5289997458458,112.172000318766,43.9190021753311,60.519003033638,47.3440019786358
"FSPC",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.9030006229877,82.0199987590313,112.80700057745,43.4940019845963,59.9530024826527,45.5430024564266
"FSUW",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"FUCD",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,25.9859994649887,86.8600007295609,121.952001363039,49.0680031776428,57.524002790451,37.3840020000935
"FUVF",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,27.7460001707077,81.5289997458458,112.172000318766,43.9190021753311,60.519003033638,47.3440019786358
"FXBC",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"FYSUQ",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.998999774456,86.573999017477,120.16899907589,43.9960023462772,63.0430037379265,50.144002199173
"FYXEJ",2023,159.836059570312,19.6721305847168,6.90163946151733,31.9180335998535,399.377044677734,5.98360681533813,28.4109998941422,84.3529988825321,116.665998965502,44.0610020756721,62.4540032744408,51.540002822876
"FYZG",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,24.7380002737045,83.5119994282722,120.347998410463,48.474002212286,58.3410030007362,36.5730013251305
"GAULT",2023,105.852462768555,42.3114776611328,3.80327868461609,3.03278684616089,101.459014892578,3.78688526153564,25.1810001730919,80.0209999382496,103.966000854969,41.9240016341209,56.8340023756027,43.0320018231869
"GBAI",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.9030006229877,82.0199987590313,112.80700057745,43.4940019845963,59.9530024826527,45.5430024564266
"GBNL",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"GBNZ",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"GCJEZ",2023,282.950805664062,36.5573768615723,58.4098358154297,39.9180335998535,377.11474609375,17.5081977844238,27.4179996848106,90.1140011250973,118.470999926329,45.0580017268658,59.2660024166107,41.4510019719601
"GDAOC01",2023,176.245895385742,34.8688507080078,9.0819673538208,11.9016389846802,187.786880493164,1.81967222690582,22.6509996056557,80.2329991459846,117.981998473406,50.1020021140575,60.1690031290054,36.1770016551018
"GHLPC",2023,210.327865600586,81.6557388305664,32.0819664001465,101.213111877441,417.032775878906,15.1147537231445,28.4480000734329,86.8889999985695,118.322000265121,43.8720021545887,62.234003007412,49.5070021748543
"GITMZ",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,25.9859994649887,86.8600007295609,121.952001363039,49.0680031776428,57.524002790451,37.3840020000935
"GJBOV",2023,79.1475372314453,0,0.2786885201931,0.032786887139082,3.04918026924133,1.49180328845978,24.8389998972416,75.4180009663105,108.652999639511,43.0210020840168,57.2180027663708,50.1080013811588
"GJSO",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"GKBH",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,25.9859994649887,86.8600007295609,121.952001363039,49.0680031776428,57.524002790451,37.3840020000935
"GKPW",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"GLQX",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"GOPXK",2023,257.606567382812,93.7049179077148,62.4754104614258,87.8852462768555,421.901641845703,46.7049179077148,29.3900001049042,86.9780001044273,118.828999400139,44.1230021715164,62.9660024940968,50.9090024828911
"GPDI",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.9030006229877,82.0199987590313,112.80700057745,43.4940019845963,59.9530024826527,45.5430024564266
"GPLWN",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,27.7460001707077,81.5289997458458,112.172000318766,43.9190021753311,60.519003033638,47.3440019786358
"GPOI",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"GPQAO",2023,216.065567016602,23.4918041229248,18.1803283691406,19.3278694152832,249.065567016602,12.7377052307129,27.7460001707077,81.5289997458458,112.172000318766,43.9190021753311,60.519003033638,47.3440019786358
"GQCI",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"GRFO",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"GRJXK",2023,170.262298583984,48.5573768615723,32.6885261535645,50.6557388305664,351.377044677734,21.1803283691406,25.8029997348785,84.2970011234283,111.858000814915,43.2450020611286,58.3790019750595,43.7620025873184
"GSNY",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,25.9859994649887,86.8600007295609,121.952001363039,49.0680031776428,57.524002790451,37.3840020000935
"GTWE",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"GTZK",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"GUWH",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,25.0530000329018,83.6130005121231,115.144000053406,45.6020025014877,58.3030031919479,37.3980017900467
"GWUJ",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.9030006229877,82.0199987590313,112.80700057745,43.4940019845963,59.9530024826527,45.5430024564266
"GZBI",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,25.9859994649887,86.8600007295609,121.952001363039,49.0680031776428,57.524002790451,37.3840020000935
"HBJI",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,25.0530000329018,83.6130005121231,115.144000053406,45.6020025014877,58.3030031919479,37.3980017900467
"HBPCJ",2023,76.4590148925781,11.8196725845337,13.393443107605,1.60655736923218,93.836067199707,3.55737709999084,26.3179998397827,86.4290001988411,117.124001473188,45.349001199007,57.5290021598339,37.8950019180775
"HBTN",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"HDAZ",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"HDWZP",2023,231.065567016602,77.3770523071289,76.6393432617188,107.655738830566,542.590148925781,24.3934421539307,29.0039998888969,88.3720000088215,118.614999592304,43.9880025684834,62.8150027990341,48.9970025420189
"HGCF",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,26.3179998397827,86.4290001988411,117.124001473188,45.349001199007,57.5290021598339,37.8950019180775
"HIRTE",2023,233.918029785156,71.0655746459961,28.4098358154297,14.4754104614258,294.967224121094,27.1147537231445,24.9030002951622,83.8770000040531,120.988000869751,46.3970028460026,60.5760022997856,39.185001552105
"HIXNG",2023,195.491806030273,105.40983581543,19.1967220306396,96.6885223388672,557.7705078125,18.8360652923584,28.4199998378754,87.9450003802776,119.184002280235,45.9560017883778,64.0090028047562,48.4410016238689
"HJHN",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"HKIOP",2023,299.426239013672,44.9180335998535,49.4918022155762,101.131149291992,659.065551757812,62.7049179077148,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"HKXB",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"HLERZ",2023,247.524597167969,75.7377090454102,35,78.9344253540039,429.508209228516,44.4754104614258,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
"HNWA",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,24.7380002737045,83.5119994282722,120.347998410463,48.474002212286,58.3410030007362,36.5730013251305
"HOEC",2023,76.4590148925781,11.8196725845337,13.393443107605,1.60655736923218,93.836067199707,3.55737709999084,25.0530000329018,83.6130005121231,115.144000053406,45.6020025014877,58.3030031919479,37.3980017900467
"HQVA",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.9030006229877,82.0199987590313,112.80700057745,43.4940019845963,59.9530024826527,45.5430024564266
"HSYDC",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,27.7460001707077,81.5289997458458,112.172000318766,43.9190021753311,60.519003033638,47.3440019786358
"HTPR",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,24.7380002737045,83.5119994282722,120.347998410463,48.474002212286,58.3410030007362,36.5730013251305
"HUDTN",2023,59,14.9508199691772,0.0983606576919556,0.0491803288459778,41.1639366149902,0.245901629328728,23.6669997572899,74.5490001142025,98.9259988665581,39.9640016853809,55.2390022873878,43.0590014159679
"HVDLX",2023,138.688522338867,33.1311492919922,5.39344263076782,33.163932800293,325.229522705078,4.36065578460693,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"HWIB",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"HWJR",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"HXQLU",2023,114.934425354004,38.3278694152832,14.2950820922852,3.37704920768738,166.163940429688,3.70491814613342,25.0870001614094,81.4109998941422,104.64699909091,42.8460013866425,57.1190032362938,42.2370013892651
"HYCJ",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,25.9859994649887,86.8600007295609,121.952001363039,49.0680031776428,57.524002790451,37.3840020000935
"HYSMR",2023,138.688522338867,33.1311492919922,5.39344263076782,33.163932800293,325.229522705078,4.36065578460693,28.998999774456,86.573999017477,120.16899907589,43.9960023462772,63.0430037379265,50.144002199173
"HYXUD",2023,247.524597167969,75.7377090454102,35,78.9344253540039,429.508209228516,44.4754104614258,25.9380000829697,77.2259995043278,106.647999286652,42.9420023262501,57.4280034601688,45.9370021522045
"IALXT",2023,191.524597167969,60.6229515075684,29.016393661499,9.81967258453369,196.131149291992,22.0491809844971,26.8170001506805,91.3029984235764,121.957999110222,45.416002035141,57.0440032482147,38.7190020382404
"IAPK",2023,76.4590148925781,11.8196725845337,13.393443107605,1.60655736923218,93.836067199707,3.55737709999084,25.0530000329018,83.6130005121231,115.144000053406,45.6020025014877,58.3030031919479,37.3980017900467
"IDYAX",2023,247.524597167969,75.7377090454102,35,78.9344253540039,429.508209228516,44.4754104614258,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
"IGKFX",2023,216.065567016602,23.4918041229248,18.1803283691406,19.3278694152832,249.065567016602,12.7377052307129,27.7460001707077,81.5289997458458,112.172000318766,43.9190021753311,60.519003033638,47.3440019786358
"IHMK",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"IHMZ",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"INWEG",2023,247.524597167969,75.7377090454102,35,78.9344253540039,429.508209228516,44.4754104614258,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
"IOAQ",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,24.7380002737045,83.5119994282722,120.347998410463,48.474002212286,58.3410030007362,36.5730013251305
"IOREZ",2023,257.606567382812,93.7049179077148,62.4754104614258,87.8852462768555,421.901641845703,46.7049179077148,29.3900001049042,86.9780001044273,118.828999400139,44.1230021715164,62.9660024940968,50.9090024828911
"IPNW",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,27.7460001707077,81.5289997458458,112.172000318766,43.9190021753311,60.519003033638,47.3440019786358
"IRPK",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"ITRF",2023,138.688522338867,33.1311492919922,5.39344263076782,33.163932800293,325.229522705078,4.36065578460693,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"ITYM",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"IUAK",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,25.0530000329018,83.6130005121231,115.144000053406,45.6020025014877,58.3030031919479,37.3980017900467
"IVEZ",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,26.3179998397827,86.4290001988411,117.124001473188,45.349001199007,57.5290021598339,37.8950019180775
"IWZCV",2023,216.803283691406,42.7540969848633,24.6065578460693,23.1639347076416,234.426223754883,22.0983600616455,24.7380002737045,83.5119994282722,120.347998410463,48.474002212286,58.3410030007362,36.5730013251305
"JANM",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"JBAY",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"JCSAT",2023,235.065567016602,65.606559753418,84.1311492919922,98.9672164916992,532.983581542969,36.8196716308594,28.998999774456,86.573999017477,120.16899907589,43.9960023462772,63.0430037379265,50.144002199173
"JGRD",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.9030006229877,82.0199987590313,112.80700057745,43.4940019845963,59.9530024826527,45.5430024564266
"JIEQU",2023,191.524597167969,60.6229515075684,29.016393661499,9.81967258453369,196.131149291992,22.0491809844971,26.8170001506805,91.3029984235764,121.957999110222,45.416002035141,57.0440032482147,38.7190020382404
"JIPRX",2023,299.737701416016,51.3278694152832,64.5737686157227,65.2131118774414,383.344268798828,29.2459011077881,27.4179996848106,90.1140011250973,118.470999926329,45.0580017268658,59.2660024166107,41.4510019719601
"JNLXY",2023,299.737701416016,51.3278694152832,64.5737686157227,65.2131118774414,383.344268798828,29.2459011077881,28.1019999682903,92.9230000078678,119.012999922037,46.2190023958683,58.7190032303333,40.3220021426678
"JOGHL",2023,160.885238647461,44.803279876709,11.5245904922485,8.0819673538208,228.377044677734,0.868852436542511,28.1019999682903,92.9230000078678,119.012999922037,46.2190023958683,58.7190032303333,40.3220021426678
"JOVV",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,27.7460001707077,81.5289997458458,112.172000318766,43.9190021753311,60.519003033638,47.3440019786358
"JQFYC",2023,231.360656738281,77.6557388305664,44.6393432617188,111.459014892578,659.032775878906,13.7049179077148,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"JSAXZ",2023,299.426239013672,44.9180335998535,49.4918022155762,101.131149291992,659.065551757812,62.7049179077148,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"JSIA",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"JTTN",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,27.7460001707077,81.5289997458458,112.172000318766,43.9190021753311,60.519003033638,47.3440019786358
"JXHO",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"JYWI",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,25.0530000329018,83.6130005121231,115.144000053406,45.6020025014877,58.3030031919479,37.3980017900467
"KGSTM",2023,210.327865600586,81.6557388305664,32.0819664001465,101.213111877441,417.032775878906,15.1147537231445,28.4480000734329,86.8889999985695,118.322000265121,43.8720021545887,62.234003007412,49.5070021748543
"KGWC",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"KHMSF",2023,197.180328369141,40.9836082458496,15.6885242462158,28.4426231384277,474.754089355469,15.4754104614258,24.9469994306564,85.5819994807243,121.136000692844,47.0930019319057,59.8880027830601,39.4020025134087
"KIFX",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"KJORG",2023,158.737701416016,56.6557388305664,20.1475410461426,17.0983600616455,236.606552124023,11.8360652923584,25.0890005230904,76.9060005545616,104.289999604225,42.3780018985271,57.16200324893,45.3920021653175
"KJZR",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.9030006229877,82.0199987590313,112.80700057745,43.4940019845963,59.9530024826527,45.5430024564266
"KLLJ",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"KLNJA",2023,160.885238647461,44.803279876709,11.5245904922485,8.0819673538208,228.377044677734,0.868852436542511,28.1019999682903,92.9230000078678,119.012999922037,46.2190023958683,58.7190032303333,40.3220021426678
"KLVF",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.9030006229877,82.0199987590313,112.80700057745,43.4940019845963,59.9530024826527,45.5430024564266
"KLYD",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"KLZG",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"KNCV",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"KNTIE",2023,187.245895385742,44.8360633850098,7.80327892303467,36.3442611694336,195.918029785156,20.7049179077148,23.5379996299744,80.474000453949,117.403999209404,48.3040021657944,59.4230034947395,35.7930016219616
"KQTMD",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"KTDS",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"KVEI",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,24.7380002737045,83.5119994282722,120.347998410463,48.474002212286,58.3410030007362,36.5730013251305
"KXAYQ",2023,120.950820922852,38.3114776611328,11.967212677002,2.06557369232178,140.245895385742,1.80327868461609,26.3130001425743,86.4260006844997,111.309001177549,43.4480016827583,56.6760025024414,39.2950015962124
"KZXQJ",2023,150.262298583984,38.6065559387207,13.6721315383911,4.21311473846436,243.032791137695,0.786885261535645,28.5330004394054,91.5189999938011,117.834999620914,45.2010017633438,59.3320027589798,41.5890011489391
"LCMG",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"LEVO",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,25.9859994649887,86.8600007295609,121.952001363039,49.0680031776428,57.524002790451,37.3840020000935
"LGOK",2023,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
"LGUH",2023,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
"LHZH",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"LIAHQ",2023,170.573776245117,26.4262294769287,14.2459020614624,7.86885213851929,246.245895385742,15.4590158462524,26.7769992947578,87.6640001535416,113.44100061059,43.1390016376972,57.4740024507046,39.5010018348694
"LLTM",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"LNCL",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"LNEUS",2023,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
"LQDNH",2023,298.426239013672,59.0491790771484,51.3770484924316,74.1311492919922,405.475402832031,42,25.9859994649887,86.8600007295609,121.952001363039,49.0680031776428,57.524002790451,37.3840020000935
"LRPJC",2023,114.098358154297,23.9016399383545,4.06557369232178,3.16393446922302,138.918029785156,1.16393446922302,25.4930002391338,81.2569999098778,104.418999373913,42.5730019807816,57.0890026092529,42.7510016560555
"LXOGB",2023,72.2950820922852,0,0.147540971636772,0.032786887139082,1.52459013462067,0.688524603843689,23.5359999537468,72.8619990348816,105.175999999046,41.8720024526119,56.7790030539036,48.8510020971298
"MCBRM01",2023,48.2622947692871,8.95081996917725,0.0491803288459778,0.0491803288459778,40.5245895385742,0.262295067310333,24.5799998044968,75.6449998915195,100.667999714613,41.155002206564,56.1210020184517,43.8030012249947
"MCBSA01",2023,59,14.9508199691772,0.0983606576919556,0.0491803288459778,41.1639366149902,0.245901629328728,23.6669997572899,74.5490001142025,98.9259988665581,39.9640016853809,55.2390022873878,43.0590014159679
